Data_value,STATUS,UNITS,Magnitude,Subject,Group
1551.396,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1501.232,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1621.483,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1587.923,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1694.377,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1691.006,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1836.333,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1869.536,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2006.501,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
1944.485,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2108.111,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2112.507,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
585.728,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
585.659,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
567.839,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
560.076,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
577.719,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
602.321,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
597.808,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
549.52,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
593.402,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
583.364,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
585.406,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
551.998,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
618.862,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
614.985,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
631.179,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
607.37,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
614.328,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
620.229,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
624.921,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
598.91,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
631.574,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
657.29,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
666.81,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
628.524,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
703.43,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
711.126,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
688.216,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
697.332,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
699.989,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
735.884,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
585.728,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
585.659,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
567.839,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
560.076,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
577.719,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
602.321,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
597.808,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
549.52,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
593.402,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
583.364,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
585.406,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
551.998,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
618.862,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
614.985,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
631.179,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
607.37,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
614.328,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
620.229,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
624.921,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
598.91,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
631.574,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
657.29,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
666.81,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
628.524,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
703.43,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
711.126,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
688.216,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
697.332,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
699.989,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
735.884,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
365.66,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
414.725,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
419.046,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
430,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
427.633,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
420.884,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
477.419,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
465.544,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
473.554,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
471.04,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
506.118,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
485.525,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
500.7,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
501.514,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
536.451,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
511.784,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
462.51,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
502.941,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
514.218,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
522.948,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
536.649,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
548.936,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
560.221,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
655.419,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
576.412,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
591.422,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
619.233,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
596.688,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
611.53,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
614.784,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
365.66,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
414.725,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
419.046,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
430,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
427.633,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
420.884,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
477.419,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
465.544,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
473.554,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
471.04,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
506.118,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
485.525,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
500.7,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
501.514,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
536.451,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
511.784,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
462.51,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
502.941,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
514.218,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
522.948,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
536.649,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
548.936,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
560.221,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
655.419,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
576.412,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
591.422,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
619.233,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
596.688,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
611.53,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
614.784,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1)
2727.571,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2777.688,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2841.521,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2839.823,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2959.113,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
2960.085,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3130.792,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3101.242,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3241.45,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3298.364,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3430.35,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3279.177,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3440.097,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3437.586,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3699.784,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3453.535,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3443.466,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3667.13,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3772.025,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3759.112,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
3967.413,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4048.726,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
4258.867,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2)
